subgroup,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax,group
Some College,2055,P90,1744.0,-103.0,-274.0,-785.0,-4.0,0.0,0.0,0.0,0.0,-29.0,-1485.0,-1616.0,267.0,0.0,-3541.0,-212.0,-620.0,-3529.0,0.0,-7.0,1732.0,0.0,-2761.0,-5969.0,-198.0,0.0,-33.0,Education
Some College,2055,P95,1542.0,0.0,-409.0,-947.0,-6.0,20.0,-31.0,0.0,0.0,-28.0,-716.0,-1321.0,400.0,0.0,-3282.0,-417.0,-1818.0,-1695.0,-35.0,-22.0,1792.0,22.0,-1886.0,-7528.0,-372.0,0.0,-70.0,Education
Some College,2065,Mean,2330.0,-3.0,-131.0,-165.0,-2.0,9.0,2.0,-14.0,-3.0,-5.0,-191.0,-618.0,130.0,-3.0,-2564.0,-129.0,-248.0,-674.0,-34.0,0.0,1947.0,0.0,-2444.0,-2218.0,-89.0,-11.0,0.0,Education
Some College,2065,P10,493.56999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.4699999999993,1202.9899999999998,0.0,0.0,0.0,0.0,770.4600000000028,1153.3199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Education
Some College,2065,P25,1400.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.79999999999927,-515.9000000000015,0.0,0.0,-2285.5,0.0,83.0,-537.5999999999985,0.0,0.0,0.0,0.0,-1187.2999999999993,0.0,0.0,0.0,0.0,Education
Some College,2065,P5,225.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.7200000000012,1572.67,0.0,0.0,0.0,0.0,1898.050000000001,1681.289999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Education
Some College,2065,P50,2705.5,0.0,0.0,60.19999999999993,0.0,4.900000000000091,0.0,0.0,0.0,0.0,-43.900000000001455,-627.1999999999971,0.0,0.0,-2429.7999999999993,0.0,-75.40000000000146,-333.59999999999854,0.0,0.0,1803.2,0.0,-3053.0,0.0,0.0,0.0,0.0,Education
Some College,2065,P75,3687.0,0.0,-112.0,-248.0,-1.0,17.0,0.0,0.0,0.0,-3.0,-23.0,-892.0,101.0,0.0,-3810.0,-47.0,-481.0,-613.0,-1.0,-3.0,3704.0,0.0,-4141.0,-4054.0,0.0,0.0,24.0,Education
Some College,2065,P90,2633.0,-7.0,-303.0,-551.0,-4.0,24.0,45.0,0.0,0.0,-20.0,-1017.0,-1077.0,294.0,0.0,-4351.0,-296.0,-2363.0,-1605.0,0.0,-21.0,3697.0,0.0,-3134.0,-7106.0,-223.0,0.0,-10.0,Education
Some College,2065,P95,5813.0,-101.0,-358.0,-1143.0,-7.0,-31.0,50.0,0.0,0.0,-31.0,-911.0,-1611.0,442.0,0.0,-3901.0,-473.0,-2108.0,-3184.0,-18.0,0.0,4056.0,0.0,-2179.0,-9710.0,-238.0,0.0,-42.0,Education
Top Quintile,2015,Mean,0.0,-138.0,0.0,-41.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-88.0,-90.0,0.0,0.0,0.0,0.0,-138.0,-140.0,-12.0,15.0,0.0,-5.0,0.0,0.0,0.0,0.0,-6.0,Lifetime Earnings Quintile
Top Quintile,2015,P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.75,-46.98999999999796,0.0,0.0,0.0,0.0,-266.19000000000233,-37.4800000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2015,P25,0.0,0.0,0.0,-24.700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,-214.5,-11.80000000000291,0.0,0.0,0.0,0.0,-140.8000000000029,-84.70000000000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2015,P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1899999999986903,0.0,0.0,0.0,0.0,0.0,-9.020000000000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2015,P50,0.0,-462.6999999999998,0.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,-229.59999999999127,-124.79999999999563,0.0,0.0,0.0,0.0,-110.39999999999418,-140.59999999999854,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,Lifetime Earnings Quintile
Top Quintile,2015,P75,0.0,-152.0,0.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,-85.0,0.0,0.0,0.0,0.0,-76.0,-207.0,-16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Lifetime Earnings Quintile
Top Quintile,2015,P90,0.0,-125.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2015,P95,0.0,-579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,0.0,-32.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2025,Mean,54.0,-94.0,-240.0,-220.0,-4.0,0.0,0.0,-6.0,-2.0,-5.0,-641.0,-744.0,192.0,-15.0,-474.0,-201.0,-724.0,-826.0,-19.0,-20.0,3.0,-13.0,-444.0,-260.0,-209.0,0.0,-39.0,Lifetime Earnings Quintile
Top Quintile,2025,P10,53.81999999999971,0.0,0.0,0.0,0.0,-0.31999999999993634,0.0,0.0,0.0,0.0,-767.7900000000009,-480.7400000000016,0.0,0.0,0.0,0.0,-572.6200000000026,-472.34000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2025,P25,36.79999999999927,0.0,0.0,-131.5,0.0,0.7999999999997272,0.0,0.0,0.0,0.0,-476.70000000000437,-583.4000000000015,0.0,0.0,-1270.0,0.0,-738.8000000000029,-611.9000000000015,0.0,0.0,0.0,0.0,-341.2000000000007,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2025,P5,79.8100000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-468.6000000000058,-435.19000000000233,0.0,0.0,0.0,0.0,-486.4599999999991,-463.40000000000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2025,P50,140.29999999999927,-265.5,-49.5,-216.89999999999964,-0.5999999999999943,4.899999999999636,0.0,0.0,0.0,0.0,-366.90000000000873,-592.6999999999971,29.69999999999999,0.0,-615.2999999999993,0.0,-676.0999999999913,-718.3000000000029,0.0,-3.3999999999999915,11.899999999999636,0.0,-549.2000000000007,0.0,0.0,0.0,-11.399999999999977,Lifetime Earnings Quintile
Top Quintile,2025,P75,0.0,-178.0,-250.0,-269.0,-3.0,27.0,0.0,0.0,0.0,0.0,-1114.0,-647.0,178.0,0.0,-561.0,-126.0,-1019.0,-642.0,-1.0,-1.0,18.0,0.0,-533.0,-550.0,-95.0,0.0,-30.0,Lifetime Earnings Quintile
Top Quintile,2025,P90,-435.0,-267.0,-749.0,-722.0,-10.0,23.0,0.0,0.0,0.0,-24.0,-1545.0,-1274.0,819.0,0.0,-554.0,-295.0,-1291.0,-1667.0,-184.0,-259.0,41.0,0.0,-566.0,-595.0,-304.0,0.0,-121.0,Lifetime Earnings Quintile
Top Quintile,2025,P95,6.0,-69.0,-1846.0,-809.0,-21.0,73.0,10.0,0.0,0.0,-64.0,-15.0,-2163.0,844.0,0.0,-503.0,-554.0,-1325.0,-1810.0,-154.0,-120.0,-43.0,-29.0,-548.0,-539.0,-658.0,0.0,-211.0,Lifetime Earnings Quintile
Top Quintile,2035,Mean,346.0,-69.0,-247.0,-454.0,-4.0,4.0,0.0,-19.0,-7.0,-9.0,-1689.0,-2031.0,229.0,-12.0,-2224.0,-248.0,-1992.0,-2334.0,-26.0,-34.0,73.0,-3.0,-2027.0,-1347.0,-163.0,0.0,-40.0,Lifetime Earnings Quintile
Top Quintile,2035,P10,403.619999999999,0.0,0.0,0.0,0.0,-1.3299999999999272,0.0,0.0,0.0,0.0,-1879.4100000000035,-1806.0800000000017,0.0,0.0,0.0,0.0,-2120.909999999996,-1807.369999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2035,P25,210.09999999999854,0.0,0.0,-187.29999999999995,0.0,2.299999999999727,0.0,0.0,0.0,0.0,-1479.699999999997,-1588.0,0.0,0.0,-2715.9000000000015,0.0,-1808.300000000003,-1950.7999999999956,0.0,0.0,0.0,0.0,-3557.0999999999985,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2035,P5,525.9899999999998,0.0,0.0,0.0,0.0,1.2300000000000182,0.0,0.0,0.0,0.0,-1502.7999999999956,-2261.2400000000016,0.0,0.0,0.0,0.0,-1671.1299999999974,-2441.790000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2035,P50,159.5,-94.0,-70.4,-504.6999999999998,0.0,7.5,0.0,0.0,0.0,0.0,-1526.1000000000058,-1693.5,0.0,0.0,-2611.2000000000007,0.0,-1638.5,-2453.699999999997,0.0,-5.6000000000000085,63.599999999999454,0.0,-2358.5999999999985,0.0,0.0,0.0,-9.800000000000011,Lifetime Earnings Quintile
Top Quintile,2035,P75,225.0,-211.0,-224.0,-768.0,-4.0,-18.0,0.0,0.0,0.0,-16.0,-1709.0,-1793.0,208.0,0.0,-2766.0,-220.0,-1719.0,-2751.0,-1.0,-18.0,-2.0,0.0,-2296.0,-2780.0,-92.0,0.0,-61.0,Lifetime Earnings Quintile
Top Quintile,2035,P90,790.0,-160.0,-639.0,-1255.0,-11.0,-12.0,0.0,0.0,0.0,-33.0,-3195.0,-2276.0,746.0,0.0,-2687.0,-656.0,-1871.0,-2913.0,-26.0,-60.0,4.0,-3.0,-1929.0,-3451.0,-356.0,0.0,-105.0,Lifetime Earnings Quintile
Top Quintile,2035,P95,18.0,-8.0,-1552.0,-1411.0,-25.0,0.0,-8.0,0.0,-519.0,-39.0,-3474.0,-3452.0,1272.0,0.0,-2397.0,-594.0,-2887.0,-2646.0,0.0,-193.0,-147.0,0.0,-1372.0,-3903.0,-663.0,0.0,-216.0,Lifetime Earnings Quintile
Top Quintile,2045,Mean,1122.0,-24.0,-353.0,-690.0,-5.0,12.0,-2.0,-45.0,-10.0,-15.0,-2296.0,-3076.0,274.0,-15.0,-3901.0,-356.0,-2827.0,-3606.0,-8.0,-88.0,450.0,2.0,-3582.0,-2432.0,-217.0,0.0,-40.0,Lifetime Earnings Quintile
Top Quintile,2045,P10,1109.9099999999999,0.0,0.0,0.0,0.0,0.5699999999999363,0.0,0.0,0.0,0.0,-2554.040000000001,-2848.209999999999,0.0,0.0,0.0,0.0,-2661.209999999999,-3009.829999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2045,P25,1086.300000000003,0.0,0.0,-283.5999999999999,0.0,3.099999999999909,0.0,0.0,0.0,0.0,-1831.800000000003,-3264.0,0.0,0.0,-4333.0,0.0,-2692.9000000000087,-3278.699999999997,0.0,0.0,0.0,0.0,-4974.799999999999,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2045,P5,1438.5,0.0,0.0,0.0,0.0,-1.0399999999999636,0.0,0.0,0.0,0.0,-2522.899999999994,-3204.0499999999993,0.0,0.0,0.0,0.0,-2891.159999999996,-3097.890000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2045,P50,883.9000000000015,0.0,0.0,-933.0999999999995,0.0,3.199999999999818,0.0,0.0,0.0,0.0,-2187.5,-2482.699999999997,0.0,0.0,-4626.100000000002,0.0,-2475.199999999997,-3624.199999999997,0.0,-8.599999999999994,644.2999999999993,0.0,-4592.0,0.0,0.0,0.0,-11.0,Lifetime Earnings Quintile
Top Quintile,2045,P75,503.0,-85.0,-323.0,-841.0,-5.0,11.0,0.0,0.0,0.0,-26.0,-2327.0,-2738.0,220.0,0.0,-5070.0,-381.0,-3004.0,-4088.0,-10.0,-20.0,421.0,0.0,-4213.0,-4453.0,0.0,0.0,-65.0,Lifetime Earnings Quintile
Top Quintile,2045,P90,1081.0,-17.0,-899.0,-1478.0,-11.0,0.0,0.0,0.0,0.0,-31.0,-2911.0,-3242.0,1033.0,0.0,-4986.0,-646.0,-2295.0,-3458.0,-8.0,-136.0,483.0,0.0,-3352.0,-7101.0,-654.0,0.0,-183.0,Lifetime Earnings Quintile
Top Quintile,2045,P95,92.0,40.0,-1508.0,-1188.0,-29.0,0.0,-70.0,0.0,0.0,0.0,-462.0,-5085.0,1568.0,0.0,-3719.0,-971.0,-4134.0,-6021.0,0.0,-41.0,326.0,0.0,-2213.0,-7676.0,-722.0,0.0,-59.0,Lifetime Earnings Quintile
Top Quintile,2055,Mean,2388.0,-11.0,-525.0,-780.0,-7.0,-5.0,0.0,-60.0,-18.0,-14.0,-2286.0,-3291.0,341.0,40.0,-5126.0,-489.0,-2853.0,-3858.0,-11.0,-29.0,1379.0,37.0,-4701.0,-3204.0,-364.0,0.0,-29.0,Lifetime Earnings Quintile
Top Quintile,2055,P10,2764.25,0.0,0.0,0.0,0.0,-4.1599999999998545,0.0,0.0,0.0,0.0,-2338.1900000000023,-3452.5699999999997,0.0,0.0,0.0,0.0,-2828.0599999999977,-3413.0800000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2055,P25,2668.4000000000015,0.0,0.0,-375.3000000000002,0.0,-6.5,0.0,0.0,0.0,0.0,-2289.699999999997,-3078.7000000000044,0.0,0.0,-6577.199999999999,0.0,-2370.0999999999913,-3476.0999999999985,0.0,0.0,0.0,0.0,-6679.6,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2055,P5,2098.8599999999997,0.0,0.0,0.0,0.0,-5.930000000000007,0.0,0.0,0.0,0.0,-2588.760000000002,-4096.939999999999,0.0,0.0,0.0,0.0,-2517.0699999999997,-4535.709999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2055,P50,2262.2999999999956,0.0,0.0,-776.8999999999996,0.0,5.399999999999636,0.0,0.0,0.0,-16.599999999999994,-1846.1000000000058,-2786.100000000006,0.0,0.0,-6481.700000000001,0.0,-3131.399999999994,-3454.9000000000087,0.0,-12.099999999999994,2195.5,0.0,-6557.4000000000015,0.0,0.0,0.0,10.299999999999955,Lifetime Earnings Quintile
Top Quintile,2055,P75,2291.0,-32.0,-521.0,-956.0,-11.0,-60.0,0.0,0.0,0.0,-22.0,-1111.0,-3132.0,253.0,0.0,-6449.0,-418.0,-2699.0,-4196.0,-39.0,-48.0,1652.0,0.0,-5128.0,-5602.0,-91.0,0.0,-39.0,Lifetime Earnings Quintile
Top Quintile,2055,P90,2620.0,-70.0,-1419.0,-1437.0,-17.0,0.0,0.0,0.0,0.0,-26.0,-3257.0,-4253.0,1318.0,0.0,-4961.0,-926.0,-4397.0,-4390.0,0.0,-64.0,1795.0,4.0,-3081.0,-9478.0,-937.0,0.0,-85.0,Lifetime Earnings Quintile
Top Quintile,2055,P95,3749.0,125.0,-2604.0,-875.0,-29.0,192.0,-90.0,0.0,0.0,-30.0,-3342.0,-6109.0,1987.0,0.0,-3181.0,-881.0,-3886.0,-4321.0,-91.0,-74.0,1869.0,63.0,-1637.0,-10054.0,-1091.0,0.0,-35.0,Lifetime Earnings Quintile
Top Quintile,2065,Mean,3647.0,0.0,-532.0,-659.0,-8.0,22.0,4.0,-51.0,-13.0,-11.0,-2310.0,-3095.0,422.0,3.0,-6244.0,-590.0,-2628.0,-3414.0,-17.0,2.0,2907.0,-8.0,-5769.0,-3988.0,-313.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2065,P10,3182.6500000000015,0.0,0.0,0.0,0.0,7.289999999999964,0.0,0.0,0.0,0.0,-2745.0099999999948,-3829.170000000002,0.0,0.0,0.0,0.0,-2086.4900000000052,-3517.0699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2065,P25,4110.799999999999,0.0,0.0,-281.0999999999999,0.0,4.800000000000182,0.0,0.0,0.0,0.0,-1778.699999999997,-2596.800000000003,0.0,0.0,-8245.8,0.0,-1985.0,-3080.0,0.0,0.0,0.0,0.0,-9039.399999999998,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2065,P5,2569.6000000000004,0.0,0.0,0.0,0.0,-2.1899999999999977,0.0,0.0,0.0,0.0,-3506.529999999999,-5181.57,0.0,0.0,0.0,0.0,-2556.3900000000067,-4495.2199999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Top Quintile,2065,P50,3866.699999999997,0.0,-500.5999999999999,-829.6000000000004,-2.0999999999999996,3.7999999999992724,0.0,0.0,0.0,-7.300000000000011,-2058.0,-1959.6000000000058,-6.700000000000003,0.0,-8090.499999999996,0.0,-3041.1999999999825,-2964.800000000003,0.0,-3.9000000000000057,4429.0,0.0,-7882.0,0.0,0.0,0.0,37.5,Lifetime Earnings Quintile
Top Quintile,2065,P75,4351.0,-21.0,-581.0,-890.0,-8.0,20.0,0.0,0.0,0.0,-30.0,-2133.0,-2490.0,307.0,0.0,-7388.0,-578.0,-2443.0,-2911.0,0.0,-12.0,3791.0,0.0,-6140.0,-7092.0,-743.0,0.0,-17.0,Lifetime Earnings Quintile
Top Quintile,2065,P90,4240.0,90.0,-1106.0,-1583.0,-13.0,159.0,0.0,0.0,0.0,-30.0,-2736.0,-3981.0,1545.0,0.0,-5259.0,-1070.0,-5178.0,-4724.0,-59.0,-36.0,4230.0,0.0,-3053.0,-11119.0,-692.0,0.0,-23.0,Lifetime Earnings Quintile
Top Quintile,2065,P95,3129.0,0.0,-2353.0,-1346.0,-37.0,200.0,151.0,0.0,0.0,-23.0,-3443.0,-5998.0,2661.0,0.0,-3260.0,-884.0,-1747.0,-5841.0,0.0,0.0,4013.0,-152.0,-1142.0,-11662.0,-469.0,0.0,-130.0,Lifetime Earnings Quintile
Top Quintile,2015,Mean,-19.0,-144.0,54.0,-28.0,1.0,-7.0,-3.0,-2.0,-1.0,0.0,-97.0,-76.0,3.0,-2.0,-7.0,52.0,-130.0,-110.0,-17.0,12.0,-3.0,3.0,-9.0,5.0,37.0,0.0,-5.0,Per Capita Income Quintile
Top Quintile,2015,P10,-23.770000000000437,0.0,0.0,0.0,0.0,-2.909999999999968,0.0,0.0,0.0,0.0,-182.58000000000175,-20.229999999999563,0.0,0.0,0.0,0.0,-90.9600000000064,-164.11999999999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2015,P25,-66.0,0.0,0.0,4.300000000000182,0.0,-6.0,0.0,0.0,0.0,0.0,-144.39999999999418,-74.90000000000146,0.0,0.0,0.0,0.0,-138.59999999999127,0.0,0.0,0.0,0.0,0.0,-0.0999999999994543,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2015,P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.0899999999965,-273.369999999999,0.0,0.0,0.0,0.0,-20.879999999990105,-11.609999999996944,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2015,P50,0.0,-476.60000000000036,278.2000000000007,-94.40000000000055,4.300000000000011,-11.900000000000546,0.0,0.0,0.0,0.0,-77.60000000000582,-135.1999999999971,18.200000000000045,0.0,-9.200000000000728,229.10000000000036,-196.59999999999127,-179.60000000000582,-1.0,1.0,0.0,0.0,-16.099999999998545,0.0,0.0,0.0,-6.5,Per Capita Income Quintile
Top Quintile,2015,P75,0.0,-227.0,130.0,-26.0,1.0,-19.0,0.0,0.0,0.0,0.0,-105.0,-7.0,5.0,0.0,-14.0,82.0,-299.0,-12.0,-25.0,-29.0,-16.0,0.0,-22.0,13.0,16.0,0.0,-6.0,Per Capita Income Quintile
Top Quintile,2015,P90,0.0,-211.0,0.0,-4.0,0.0,0.0,-9.0,0.0,0.0,-7.0,-99.0,0.0,0.0,0.0,-9.0,205.0,-624.0,0.0,-125.0,-9.0,0.0,-6.0,-12.0,0.0,115.0,0.0,-2.0,Per Capita Income Quintile
Top Quintile,2015,P95,0.0,-607.0,0.0,0.0,0.0,0.0,-24.0,0.0,0.0,-18.0,0.0,-217.0,0.0,0.0,0.0,0.0,0.0,-55.0,236.0,2.0,0.0,0.0,-31.0,0.0,0.0,0.0,-3.0,Per Capita Income Quintile
Top Quintile,2025,Mean,15.0,-94.0,-174.0,-279.0,-3.0,-17.0,3.0,-5.0,-1.0,-6.0,-615.0,-708.0,253.0,19.0,-450.0,-145.0,-703.0,-795.0,-9.0,-34.0,-43.0,-9.0,-437.0,-259.0,-143.0,0.0,-48.0,Per Capita Income Quintile
Top Quintile,2025,P10,-26.399999999999636,0.0,0.0,0.0,0.0,-12.82000000000005,0.0,0.0,0.0,0.0,-591.4199999999983,-418.5,0.0,0.0,0.0,0.0,-613.929999999993,-473.56000000000495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2025,P25,19.299999999999272,0.0,0.0,-166.0,0.0,-10.099999999999909,0.0,0.0,0.0,0.0,-358.59999999999127,-617.2000000000044,0.0,0.0,-1376.4000000000005,0.0,-693.1000000000058,-576.5,0.0,0.0,0.0,0.0,-378.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2025,P5,95.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.56999999999243,-564.0699999999997,0.0,0.0,0.0,0.0,-593.929999999993,-454.5,0.0,0.0,0.0,7.739999999999995,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2025,P50,53.5,-198.80000000000018,52.29999999999927,-233.60000000000036,1.3000000000000114,-8.699999999999818,0.0,0.0,0.0,0.0,-590.8999999999942,-482.20000000000437,100.20000000000005,0.0,-533.8000000000029,421.7999999999993,-711.5,-548.2999999999884,-15.100000000000009,-7.299999999999983,0.0,0.0,-508.0,0.0,0.0,0.0,-37.90000000000009,Per Capita Income Quintile
Top Quintile,2025,P75,-12.0,-266.0,-92.0,-484.0,-3.0,-52.0,0.0,0.0,0.0,0.0,-660.0,-578.0,247.0,0.0,-603.0,-202.0,-682.0,-863.0,-55.0,-63.0,-15.0,0.0,-506.0,-634.0,-43.0,0.0,-85.0,Per Capita Income Quintile
Top Quintile,2025,P90,181.0,-42.0,-750.0,-513.0,-8.0,-23.0,0.0,0.0,0.0,-38.0,-1579.0,-1175.0,1083.0,0.0,-593.0,-225.0,-1348.0,-1288.0,0.0,-86.0,-102.0,23.0,-560.0,-563.0,-338.0,0.0,-80.0,Per Capita Income Quintile
Top Quintile,2025,P95,0.0,-191.0,-1243.0,-723.0,-15.0,-213.0,44.0,0.0,0.0,-20.0,-2276.0,-1922.0,803.0,0.0,-524.0,-591.0,-570.0,-1138.0,0.0,-4.0,-252.0,-299.0,-604.0,-592.0,-565.0,0.0,-115.0,Per Capita Income Quintile
Top Quintile,2035,Mean,434.0,-9.0,-359.0,-544.0,-5.0,9.0,-3.0,-19.0,-8.0,-11.0,-1518.0,-1909.0,291.0,4.0,-2067.0,-365.0,-1858.0,-2249.0,-17.0,-42.0,100.0,11.0,-1931.0,-1408.0,-357.0,0.0,-44.0,Per Capita Income Quintile
Top Quintile,2035,P10,502.7600000000002,0.0,0.0,-202.99999999999997,0.0,-59.60000000000002,0.0,0.0,0.0,0.0,-1442.0300000000134,-1917.8700000000026,0.0,0.0,0.0,0.0,-1637.229999999996,-1914.1100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2035,P25,558.7000000000007,0.0,0.0,-245.89999999999964,0.0,12.5,0.0,0.0,0.0,0.0,-1196.6000000000058,-1932.1000000000058,0.0,0.0,-4486.0,0.0,-1535.6000000000058,-2453.5,0.0,0.0,0.0,0.0,-3202.2999999999993,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2035,P5,738.6900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1387.909999999989,-1428.670000000002,0.0,0.0,0.0,0.0,-1784.1500000000087,-1478.1399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Top Quintile,2035,P50,270.6999999999971,-57.09999999999991,-656.7000000000007,-515.3000000000011,-10.300000000000011,-5.100000000000364,0.0,0.0,0.0,0.0,-1402.1000000000058,-1345.0999999999913,63.09999999999991,0.0,-2508.0,-909.6000000000004,-1720.5,-1941.199999999997,-1.7999999999999972,-13.699999999999989,214.19999999999982,0.0,-2428.7999999999993,0.0,0.0,0.0,-12.899999999999864,Per Capita Income Quintile
Top Quintile,2035,P75,67.0,-150.0,50.0,-810.0,0.0,14.0,0.0,-938.0,0.0,-25.0,-1688.0,-1863.0,322.0,0.0,-2659.0,-518.0,-1863.0,-2360.0,0.0,-79.0,82.0,0.0,-2181.0,-2556.0,-1568.0,0.0,-73.0,Per Capita Income Quintile
Top Quintile,2035,P90,430.0,144.0,-909.0,-904.0,-18.0,-20.0,0.0,0.0,0.0,-40.0,-2050.0,-2660.0,999.0,0.0,-2572.0,-213.0,-2928.0,-3704.0,-52.0,-40.0,169.0,-28.0,-1852.0,-3788.0,-282.0,0.0,-156.0,Per Capita Income Quintile
Top Quintile,2035,P95,1975.0,381.0,-1896.0,-1176.0,-19.0,-72.0,-40.0,0.0,0.0,-30.0,-3486.0,-2572.0,1155.0,0.0,-2238.0,-724.0,-1895.0,-3822.0,0.0,-59.0,-16.0,122.0,-1196.0,-3977.0,-117.0,0.0,-199.0,Per Capita Income Quintile
Top Quintile,2045,Mean,950.0,-61.0,-74.0,-772.0,-3.0,9.0,17.0,-56.0,-15.0,-18.0,-2002.0,-2725.0,381.0,101.0,-3575.0,-41.0,-2523.0,-3247.0,-11.0,-74.0,302.0,17.0,-3364.0,-2585.0,-307.0,0.0,-40.0,Per Capita Income Quintile
Top Quintile,2045,P10,1385.2700000000004,0.0,0.0,-260.05,0.0,-36.22000000000003,0.0,0.0,0.0,0.0,-1603.9400000000023,-2663.989999999998,0.0,0.0,0.0,0.0,-1725.1300000000047,-2713.769999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
